click_date,user_id,goods_no,cat_name_one,cat_name_two,cat_name_three
2020/5/14 0:00,1750049,1143925762,女装,裙装,连衣裙
2020/5/16 0:00,1374417,1142649615,女装,裙装,连衣裙
2020/5/14 0:00,2650564,1143794916,女装,裙装,连衣裙
2020/5/15 0:00,1505263,1142206603,女装,裙装,连衣裙
2020/5/15 0:00,3093576,1145227888,女装,裙装,连衣裙
2020/5/14 0:00,72291,1145666366,女装,裙装,连衣裙
2020/5/15 0:00,1536244,1145431280,女装,裙装,连衣裙
2020/5/14 0:00,1771330,1143955590,女装,上装,短袖T恤
2020/5/15 0:00,3345943,1143504170,包包,女包,斜跨包
2020/5/14 0:00,3295426,1145943230,包包,女包,斜跨包
2020/5/14 0:00,856366,1143576224,包包,女包,斜跨包
2020/5/14 0:00,3223372,1143453653,包包,女包,斜跨包
2020/5/15 0:00,3345943,1145647960,包包,女包,斜跨包
2020/5/15 0:00,1151636,1143839122,包包,女包,斜跨包
2020/5/15 0:00,2960474,1144478436,包包,女包,斜跨包
2020/5/14 0:00,2321160,1144478436,包包,女包,斜跨包
2020/5/14 0:00,2321160,1143186894,包包,女包,斜跨包
2020/5/15 0:00,3612702,1143660854,包包,女包,斜跨包
2020/5/15 0:00,3138742,1142559329,女装,上装,衬衫
2020/5/16 0:00,2441049,1143281870,女装,上装,衬衫
2020/5/16 0:00,1718508,1142476610,女装,上装,衬衫
2020/5/15 0:00,2523768,1142318267,女装,上装,衬衫
2020/5/14 0:00,2682111,1141419811,女装,上装,衬衫
2020/5/15 0:00,3580567,1141956613,女装,上装,衬衫
2020/5/14 0:00,3043765,1142324609,女装,上装,衬衫
2020/5/14 0:00,2675769,1143329546,女装,上装,衬衫
2020/5/16 0:00,1670832,1141659106,女装,上装,衬衫
2020/5/15 0:00,3341272,1142068408,女装,上装,衬衫
2020/5/15 0:00,2931970,1141795745,女装,上装,衬衫
2020/5/16 0:00,3204633,1144395798,女装,上装,衬衫
2020/5/15 0:00,604580,1143966594,女装,上装,衬衫
2020/5/16 0:00,1033784,1143650730,女装,下装,休闲裤
2020/5/16 0:00,3050177,1147474991,女装,上装,背心
2020/5/15 0:00,225271,1144147614,女装,上装,背心
2020/5/14 0:00,3552648,1145603902,女装,上装,背心
2020/5/14 0:00,2096360,1144822081,女装,上装,背心
2020/5/15 0:00,2878181,1144244290,女装,上装,背心
2020/5/15 0:00,3455972,1143947720,女装,套装,套装
2020/5/15 0:00,1451909,1144419124,女装,裙装,连衣裙
2020/5/15 0:00,3381056,1146055501,女装,裙装,连衣裙
2020/5/16 0:00,845379,1146133972,女装,裙装,连衣裙
2020/5/14 0:00,766908,1146228269,女装,裙装,连衣裙
2020/5/16 0:00,672611,1145754404,女装,裙装,连衣裙
2020/5/14 0:00,1146476,1144549097,女装,裙装,连衣裙
2020/5/16 0:00,2351783,1143637169,女装,裙装,连衣裙
2020/5/15 0:00,3263711,1145127073,女装,裙装,连衣裙
2020/5/15 0:00,1773807,1143917380,女装,裙装,连衣裙
2020/5/14 0:00,2983500,1143494386,女装,裙装,连衣裙
2020/5/16 0:00,3406494,1144365690,女装,裙装,连衣裙
2020/5/16 0:00,2535190,1143290055,女装,裙装,连衣裙
2020/5/15 0:00,3610825,1144230938,女装,裙装,连衣裙
2020/5/15 0:00,2669942,1146000934,女装,裙装,连衣裙
2020/5/16 0:00,899946,1144368033,女装,裙装,连衣裙
2020/5/16 0:00,2532847,1143424160,女装,裙装,连衣裙
2020/5/16 0:00,3476720,1144426885,女装,裙装,连衣裙
2020/5/15 0:00,2473995,1144214293,女装,裙装,连衣裙
2020/5/14 0:00,2686587,1146515394,女装,裙装,连衣裙
2020/5/14 0:00,385486,1145127073,女装,裙装,连衣裙
2020/5/14 0:00,1773807,1144556343,女装,裙装,连衣裙
2020/5/14 0:00,2344537,1144130308,女装,裙装,连衣裙
2020/5/15 0:00,2770572,1143609999,女装,裙装,连衣裙
2020/5/14 0:00,3290881,1145771899,女装,裙装,连衣裙
2020/5/14 0:00,1128981,1146878549,女装,裙装,连衣裙
2020/5/15 0:00,22331,1145186097,女装,裙装,连衣裙
2020/5/16 0:00,1714783,1144368481,女装,裙装,连衣裙
2020/5/14 0:00,2532399,1143424160,女装,裙装,连衣裙
2020/5/14 0:00,3476720,1145766896,女装,裙装,连衣裙
2020/5/14 0:00,1133984,1144215761,女装,裙装,连衣裙
2020/5/16 0:00,2685119,1143613699,女装,裙装,连衣裙
2020/5/14 0:00,3287181,1145746496,女装,裙装,连衣裙
2020/5/15 0:00,1154384,1143952526,女装,裙装,连衣裙
2020/5/15 0:00,2948354,1144552040,女装,裙装,连衣裙
2020/5/14 0:00,2348840,1143291967,女装,裙装,连衣裙
2020/5/14 0:00,3608913,1144901785,女装,裙装,连衣裙
2020/5/15 0:00,1999095,1143753644,女装,上装,衬衫
2020/5/14 0:00,1446553,1143476215,女装,上装,衬衫
2020/5/14 0:00,1723982,1144337362,女装,上装,衬衫
2020/5/15 0:00,862835,1143224870,女装,上装,衬衫
2020/5/15 0:00,1975327,1143183335,女装,上装,衬衫
2020/5/15 0:00,2016862,1143183335,女装,上装,衬衫
2020/5/15 0:00,2016862,1144243421,女装,上装,衬衫
2020/5/14 0:00,956776,1142670345,女装,上装,衬衫
2020/5/15 0:00,2529852,1142966106,女装,上装,衬衫
2020/5/14 0:00,2234091,1144134983,女装,上装,衬衫
2020/5/15 0:00,1065214,1143948375,女装,上装,衬衫
2020/5/15 0:00,1251822,1139822623,女装,上装,衬衫
2020/5/16 0:00,2177885,1139322453,女装,上装,衬衫
2020/5/16 0:00,2678055,1140863368,女装,上装,衬衫
2020/5/14 0:00,1137140,1138387764,女装,上装,衬衫
2020/5/15 0:00,3612744,1141589880,女装,上装,衬衫
2020/5/14 0:00,410628,1139351234,女装,上装,衬衫
2020/5/14 0:00,2649274,1138651118,女装,上装,衬衫
2020/5/14 0:00,3349390,1142858873,女鞋,运动鞋,老爹鞋
2020/5/15 0:00,2540687,1144433851,女装,下装,休闲裤
2020/5/15 0:00,3565747,1146882810,女装,裙装,连衣裙
2020/5/14 0:00,1217361,1141535836,女装,上装,短袖T恤
2020/5/15 0:00,3563911,1144452225,女装,裙装,连衣裙
2020/5/14 0:00,3448167,1144505423,女装,裙装,连衣裙
2020/5/14 0:00,3394969,1144385082,女装,裙装,连衣裙
2020/5/14 0:00,3515310,1144497824,女装,裙装,连衣裙
2020/5/14 0:00,3402568,1145094941,女装,裙装,连衣裙
2020/5/14 0:00,2805451,1145549746,女装,裙装,连衣裙
2020/5/14 0:00,2350646,1147893864,女装,裙装,连衣裙
2020/5/14 0:00,6528,1144336481,女装,裙装,连衣裙
2020/5/15 0:00,3563911,1145905432,女装,裙装,连衣裙
2020/5/15 0:00,1994960,1143272396,女装,裙装,连衣裙
2020/5/14 0:00,2627397,1145392706,女装,上装,衬衫
2020/5/14 0:00,1408069,1144961517,女装,上装,衬衫
2020/5/16 0:00,1839258,1146550551,女装,上装,衬衫
2020/5/14 0:00,250224,1145729721,女装,上装,衬衫
2020/5/15 0:00,1071054,1145951195,女装,上装,衬衫
2020/5/16 0:00,849580,1143272980,女装,上装,衬衫
2020/5/14 0:00,3527795,1145239718,女装,上装,衬衫
2020/5/15 0:00,1561057,1146660946,女装,上装,衬衫
2020/5/15 0:00,139829,1146533415,女装,上装,衬衫
2020/5/15 0:00,267360,1144964976,女装,上装,衬衫
2020/5/15 0:00,1835799,1143334320,女装,上装,衬衫
2020/5/15 0:00,3466455,1144308936,女装,上装,衬衫
2020/5/15 0:00,2491839,1144476852,女装,上装,衬衫
2020/5/14 0:00,2323923,1144991896,女装,上装,衬衫
2020/5/15 0:00,1808879,1146756523,女装,上装,衬衫
2020/5/14 0:00,44252,1143208498,女装,上装,衬衫
2020/5/14 0:00,3592277,1143501637,女装,上装,衬衫
2020/5/14 0:00,3299138,1144287854,女装,上装,衬衫
2020/5/14 0:00,2512921,1143183451,女装,上装,衬衫
2020/5/16 0:00,3617324,1145840906,女装,上装,衬衫
2020/5/14 0:00,959869,1145029756,女装,上装,衬衫
2020/5/15 0:00,1771019,1146242846,女装,上装,衬衫
2020/5/14 0:00,557929,1143521007,女装,上装,衬衫
2020/5/16 0:00,3279768,1143195178,女装,上装,衬衫
2020/5/14 0:00,3605597,1146242282,女装,上装,衬衫
2020/5/14 0:00,558493,1144146938,女装,上装,衬衫
2020/5/14 0:00,2653837,1145639096,女装,上装,衬衫
2020/5/14 0:00,1161679,1144212154,女装,上装,衬衫
2020/5/14 0:00,2588621,1145714634,女装,上装,衬衫
2020/5/15 0:00,1086141,1146599515,女装,上装,衬衫
2020/5/15 0:00,201260,1143479824,女装,下装,休闲裤
2020/5/14 0:00,621698,1144464647,女装,上装,针织开衫
2020/5/14 0:00,2737285,1143917339,女装,上装,西装
2020/5/15 0:00,3583147,1146775054,女装,裙装,连衣裙
2020/5/15 0:00,1425574,1145672554,女装,裙装,连衣裙
2020/5/15 0:00,2528074,1144881450,女装,裙装,连衣裙
2020/5/16 0:00,3319178,1147031424,女装,裙装,连衣裙
2020/5/15 0:00,1169204,1147092059,女装,裙装,连衣裙
2020/5/16 0:00,1108569,1146565189,女装,裙装,连衣裙
2020/5/15 0:00,1635439,1145553230,女装,裙装,连衣裙
2020/5/15 0:00,2647398,1145742303,女装,裙装,连衣裙
2020/5/14 0:00,2458325,1143541986,女装,上装,短袖T恤
2020/5/14 0:00,1558501,1141682581,女装,上装,短袖T恤
2020/5/15 0:00,3417906,1144977554,女装,上装,短袖T恤
2020/5/14 0:00,122933,1141752592,女装,上装,短袖T恤
2020/5/15 0:00,3347895,1143283580,女装,上装,短袖T恤
2020/5/16 0:00,1816907,1141740201,女装,上装,短袖T恤
2020/5/15 0:00,3360286,1142930924,女装,上装,短袖T恤
2020/5/14 0:00,2169563,1141830349,女装,上装,短袖T恤
2020/5/15 0:00,3270138,1144402718,女装,上装,短袖T恤
2020/5/14 0:00,697769,1143236409,女装,上装,短袖T恤
2020/5/15 0:00,1864078,1142298203,女装,上装,短袖T恤
2020/5/14 0:00,2802284,1144306453,女装,上装,短袖T恤
2020/5/14 0:00,794034,1145001527,女装,上装,短袖T恤
2020/5/15 0:00,98960,1141532060,女装,上装,短袖T恤
2020/5/16 0:00,3568427,1144699055,女装,上装,短袖T恤
2020/5/15 0:00,401432,1142450184,女装,上装,短袖T恤
2020/5/16 0:00,2650303,1141552831,女装,上装,短袖T恤
2020/5/16 0:00,3547656,1143737324,女装,上装,短袖T恤
2020/5/14 0:00,1363163,1144264115,女装,上装,短袖T恤
2020/5/14 0:00,836372,1141532060,女装,上装,短袖T恤
2020/5/15 0:00,3568427,1144699055,女装,上装,短袖T恤
2020/5/16 0:00,401432,1144115969,女装,上装,短袖T恤
2020/5/16 0:00,984518,1144803101,女装,上装,短袖T恤
2020/5/15 0:00,297386,1144774088,女装,上装,防晒衫
2020/5/15 0:00,2526598,1146584889,女装,上装,防晒衫
2020/5/15 0:00,715797,1144012337,女装,上装,防晒衫
2020/5/14 0:00,3288349,1146121285,女装,上装,防晒衫
2020/5/16 0:00,1179401,1143902110,女装,上装,防晒衫
2020/5/14 0:00,3398576,1145858850,女装,上装,防晒衫
2020/5/14 0:00,1441836,1143962878,女装,上装,防晒衫
2020/5/15 0:00,3337808,1146004967,女装,上装,防晒衫
2020/5/14 0:00,1295719,1143782308,女装,上装,防晒衫
2020/5/15 0:00,3518378,1144012337,女装,上装,防晒衫
2020/5/14 0:00,3288349,1144461733,女装,上装,防晒衫
2020/5/15 0:00,2838953,1145282392,女装,上装,防晒衫
2020/5/15 0:00,2018294,1147003300,女装,上装,防晒衫
2020/5/14 0:00,297386,1147003300,女装,上装,防晒衫
2020/5/14 0:00,297386,1147273619,女装,上装,防晒衫
2020/5/14 0:00,27067,1147003560,女装,上装,防晒衫
2020/5/15 0:00,297126,1146121285,女装,上装,防晒衫
2020/5/16 0:00,1179401,1145174028,女装,上装,防晒衫
2020/5/15 0:00,2126658,1145344350,女装,上装,防晒衫
2020/5/15 0:00,1956336,1143786046,女装,上装,防晒衫
2020/5/15 0:00,3514640,1146869113,女装,上装,防晒衫
2020/5/16 0:00,431573,1140167836,女装,下装,牛仔裤
2020/5/14 0:00,2432295,1141966126,女装,下装,牛仔裤
2020/5/14 0:00,634005,1141812415,女装,下装,牛仔裤
2020/5/14 0:00,787716,1139465727,女装,下装,牛仔裤
2020/5/14 0:00,3134404,1142410039,女装,下装,牛仔裤
2020/5/15 0:00,190092,1141799122,女装,下装,牛仔裤
2020/5/15 0:00,801009,1139834065,女装,下装,牛仔裤
2020/5/14 0:00,2766066,1143794610,女装,上装,长袖T恤
2020/5/16 0:00,1504944,1142785601,女装,上装,长袖T恤
2020/5/15 0:00,2513953,1143987348,女装,上装,长袖T恤
2020/5/14 0:00,1312206,1145371096,女装,上装,小衫
2020/5/16 0:00,1330362,1145103994,女装,上装,小衫
2020/5/15 0:00,1597464,1146347728,女装,裙装,连衣裙
2020/5/15 0:00,853486,1145106969,女装,裙装,连衣裙
2020/5/15 0:00,2094245,1146800267,女装,裙装,连衣裙
2020/5/15 0:00,400947,1145603750,女装,裙装,连衣裙
2020/5/14 0:00,1597464,1145871950,女装,裙装,连衣裙
2020/5/15 0:00,1329264,1145106969,女装,裙装,连衣裙
2020/5/14 0:00,2094245,1146261831,女装,裙装,连衣裙
2020/5/15 0:00,939383,1147117857,女装,裙装,连衣裙
2020/5/14 0:00,83357,1146952722,女装,上装,短袖T恤
2020/5/14 0:00,1147844,1148017209,女装,上装,短袖T恤
2020/5/15 0:00,83357,1145627105,女装,上装,短袖T恤
2020/5/14 0:00,2473461,1145492987,女装,上装,短袖T恤
2020/5/14 0:00,2607579,1145492987,女装,上装,短袖T恤
2020/5/14 0:00,2607579,1148017209,女装,上装,短袖T恤
2020/5/14 0:00,83357,1144489465,女装,上装,短袖T恤
2020/5/14 0:00,3611101,1144657138,女装,上装,短袖T恤
2020/5/14 0:00,3443428,1147250656,女装,上装,短袖T恤
2020/5/15 0:00,849910,1144491733,女装,上装,短袖T恤
2020/5/14 0:00,3608833,1148017209,女装,上装,短袖T恤
2020/5/14 0:00,83357,1146952722,女装,上装,短袖T恤
2020/5/14 0:00,1147844,1147558090,女装,上装,短袖T恤
2020/5/15 0:00,542476,1145305564,女装,上装,短袖T恤
2020/5/14 0:00,2795002,1145227539,女装,上装,短袖T恤
2020/5/15 0:00,2873027,1147017293,女装,上装,短袖T恤
2020/5/15 0:00,1083273,1140923824,女装,上装,短袖T恤
2020/5/15 0:00,1376187,1143595011,女装,裙装,连衣裙
2020/5/14 0:00,2505732,1144394763,女装,裙装,连衣裙
2020/5/16 0:00,1705980,1142786262,女装,裙装,连衣裙
2020/5/15 0:00,3314481,1142605130,女装,裙装,连衣裙
2020/5/14 0:00,3495613,1144346358,女装,裙装,连衣裙
2020/5/14 0:00,1754385,1142719300,女装,上装,衬衫
2020/5/14 0:00,480574,1144550159,女装,上装,小衫
2020/5/14 0:00,2350646,1142750698,女装,套装,套装
2020/5/14 0:00,2350646,1143965378,女装,套装,套装
2020/5/14 0:00,1135966,1143911828,女装,套装,套装
2020/5/14 0:00,1189516,1141680465,女装,套装,套装
2020/5/15 0:00,3420879,1142182283,女装,套装,套装
2020/5/14 0:00,2117546,1143245414,女装,套装,套装
2020/5/14 0:00,1054415,1138303560,女装,上装,衬衫
2020/5/14 0:00,1597033,1144224440,女装,上装,短袖T恤
2020/5/14 0:00,1377914,1142499381,女鞋,单鞋,低平跟单鞋
2020/5/14 0:00,1100682,1143496039,女鞋,单鞋,低平跟单鞋
2020/5/15 0:00,104024,1140681019,女鞋,单鞋,低平跟单鞋
2020/5/15 0:00,2919044,1141191506,女鞋,单鞋,低平跟单鞋
2020/5/15 0:00,2408557,1145531203,女装,上装,背心
2020/5/15 0:00,671272,1143240404,女装,裙装,连衣裙
2020/5/14 0:00,3261912,1142889702,女装,裙装,连衣裙
2020/5/15 0:00,3612614,1145356028,女装,裙装,连衣裙
2020/5/15 0:00,1146288,1144296952,女装,裙装,连衣裙
2020/5/14 0:00,2205364,1145162556,女装,裙装,连衣裙
2020/5/15 0:00,1339760,1146415022,女装,裙装,连衣裙
2020/5/14 0:00,87294,1145523237,女装,上装,长袖T恤
2020/5/14 0:00,1176596,1145275985,女鞋,拖鞋,拖鞋
2020/5/14 0:00,2425840,1145923188,女鞋,拖鞋,拖鞋
2020/5/14 0:00,1778637,1147268767,女鞋,拖鞋,拖鞋
2020/5/14 0:00,433058,1144836559,女鞋,拖鞋,拖鞋
2020/5/14 0:00,2865266,1144623839,女鞋,拖鞋,拖鞋
2020/5/14 0:00,3077986,1146273782,女鞋,拖鞋,拖鞋
2020/5/14 0:00,1428043,1146160630,女鞋,拖鞋,拖鞋
2020/5/14 0:00,1541195,1147297815,女鞋,拖鞋,拖鞋
2020/5/14 0:00,404010,1145478933,女鞋,拖鞋,拖鞋
2020/5/14 0:00,2222892,1145800250,女鞋,拖鞋,拖鞋
2020/5/14 0:00,1901575,1147005867,女鞋,拖鞋,拖鞋
2020/5/14 0:00,695958,1144194281,女鞋,拖鞋,拖鞋
2020/5/14 0:00,3507544,1141065079,女装,上装,短袖T恤
2020/5/15 0:00,2536855,1142577713,女装,上装,短袖T恤
2020/5/15 0:00,1024221,1143186586,女装,上装,短袖T恤
2020/5/14 0:00,415348,1141546160,女装,上装,短袖T恤
2020/5/16 0:00,2055774,1140750600,女装,上装,短袖T恤
2020/5/16 0:00,2851334,1145859885,女装,裙装,连衣裙
2020/5/14 0:00,1241567,1144605725,女装,裙装,连衣裙
2020/5/16 0:00,2495727,1143483607,女装,裙装,连衣裙
2020/5/16 0:00,3617845,1146334544,女装,裙装,连衣裙
2020/5/14 0:00,766908,1145713682,女装,裙装,连衣裙
2020/5/14 0:00,1387770,1147022871,女装,裙装,连衣裙
2020/5/15 0:00,78581,1146470319,女装,裙装,连衣裙
2020/5/14 0:00,631133,1145219978,女装,裙装,连衣裙
2020/5/15 0:00,1881474,1144787817,女装,裙装,连衣裙
2020/5/14 0:00,2313635,1145166756,女装,裙装,连衣裙
2020/5/15 0:00,1934696,1144832141,女装,裙装,连衣裙
2020/5/15 0:00,2269311,1145413547,女装,裙装,连衣裙
2020/5/14 0:00,1687905,1144064597,女装,裙装,连衣裙
2020/5/14 0:00,3036855,1143994757,女装,裙装,连衣裙
2020/5/15 0:00,3106695,1143509135,女装,裙装,连衣裙
2020/5/15 0:00,3592317,1143626323,女装,裙装,连衣裙
2020/5/14 0:00,3475129,1146255848,女装,裙装,连衣裙
2020/5/14 0:00,845604,1143626323,女装,裙装,连衣裙
2020/5/14 0:00,3475129,1145010672,女装,裙装,连衣裙
2020/5/14 0:00,2090780,1146249423,女装,裙装,连衣裙
2020/5/16 0:00,852029,1146255848,女装,裙装,连衣裙
2020/5/15 0:00,845604,1146457346,女装,裙装,连衣裙
2020/5/15 0:00,644106,1143527512,女装,裙装,连衣裙
2020/5/15 0:00,3573940,1145983929,女装,裙装,连衣裙
2020/5/15 0:00,1117523,1145983929,女装,裙装,连衣裙
2020/5/15 0:00,1117523,1144313964,女装,裙装,连衣裙
2020/5/14 0:00,2787488,1143620943,女装,裙装,连衣裙
2020/5/16 0:00,3480509,1145099692,女装,裙装,连衣裙
2020/5/15 0:00,2001760,1143516422,女装,裙装,连衣裙
2020/5/15 0:00,3585030,1144084346,女装,裙装,连衣裙
2020/5/14 0:00,3017106,1146315315,女装,裙装,连衣裙
2020/5/15 0:00,786137,1144082649,女装,裙装,连衣裙
2020/5/14 0:00,3018803,1147074693,女装,裙装,连衣裙
2020/5/16 0:00,26759,1146575701,女装,裙装,连衣裙
2020/5/14 0:00,525751,1145756352,女装,裙装,连衣裙
2020/5/14 0:00,1345100,1147289944,女装,下装,西裤
2020/5/14 0:00,310160,1144375503,女装,下装,西裤
2020/5/14 0:00,3224601,1145957870,女装,下装,西裤
2020/5/14 0:00,1642234,1144693810,女装,下装,西裤
2020/5/14 0:00,2906294,1146586930,女装,下装,西裤
2020/5/15 0:00,1013174,1144209673,女装,下装,休闲短裤
2020/5/14 0:00,2192420,1142892271,女装,下装,休闲短裤
2020/5/15 0:00,3509822,1146371928,女装,下装,休闲短裤
2020/5/15 0:00,328468,1144689785,女装,上装,针织衫
2020/5/14 0:00,1010423,1142650445,女装,上装,针织衫
2020/5/16 0:00,3049763,1147693259,女装,下装,休闲裤
2020/5/14 0:00,8759,1147058371,女装,下装,休闲裤
2020/5/14 0:00,643647,1144519761,女装,下装,牛仔短裤
2020/5/15 0:00,3181193,1147430889,女装,裙装,连衣裙
2020/5/14 0:00,69264,1147327397,女装,上装,衬衫
2020/5/14 0:00,473298,1146256149,女装,上装,衬衫
2020/5/15 0:00,1544546,1145566752,女装,裙装,连衣裙
2020/5/15 0:00,2533215,1144558612,女装,裙装,连衣裙
2020/5/14 0:00,3541355,1110497333,女装,裙装,半身裙
2020/5/15 0:00,2703478,1111995273,女装,裙装,半身裙
2020/5/14 0:00,1205538,1145849718,女装,裙装,连衣裙
2020/5/15 0:00,2451081,1148197693,女装,裙装,半身裙
2020/5/15 0:00,2816,1144648115,女装,裙装,半身裙
2020/5/14 0:00,3552394,1141847193,女装,上装,短袖T恤
2020/5/14 0:00,3552394,1144673721,女装,上装,短袖T恤
2020/5/14 0:00,725866,1144974524,女装,裙装,连衣裙
2020/5/15 0:00,725866,1144071659,女装,裙装,连衣裙
2020/5/16 0:00,1628731,1144341589,女装,裙装,连衣裙
2020/5/14 0:00,2760480,1145897798,女装,下装,连体裤
2020/5/15 0:00,2403826,1146179229,女装,裙装,连衣裙
2020/5/16 0:00,1821113,1137621443,女装,上装,短袖T恤
2020/5/15 0:00,2378787,1138281459,女装,上装,短袖T恤
2020/5/15 0:00,1718771,1138779872,女装,上装,短袖T恤
2020/5/14 0:00,1220358,1136415768,女装,上装,短袖T恤
2020/5/14 0:00,3584462,1137333782,女装,上装,短袖T恤
2020/5/15 0:00,2666448,1144328053,女装,下装,牛仔短裤
2020/5/14 0:00,3274490,1145497803,女装,裙装,连衣裙
2020/5/14 0:00,2802371,1147597181,女装,裙装,连衣裙
2020/5/15 0:00,702993,1144935289,女装,下装,背带裤
2020/5/15 0:00,3364951,1146930303,女装,下装,背带裤
2020/5/15 0:00,1369937,1147597247,女装,下装,背带裤
2020/5/15 0:00,702993,1147597247,女装,下装,背带裤
2020/5/15 0:00,702993,1147337918,女装,下装,背带裤
2020/5/14 0:00,962322,1147158769,女装,下装,背带裤
2020/5/16 0:00,1141471,1147466735,童装,上装,T恤
2020/5/16 0:00,833789,1145411816,女装,下装,牛仔裤
2020/5/15 0:00,2488824,1145433809,女装,下装,牛仔裤
2020/5/14 0:00,2466831,1146029965,女装,下装,牛仔裤
2020/5/15 0:00,1870675,1144428217,女装,下装,牛仔裤
2020/5/15 0:00,3472423,1145425158,女装,下装,牛仔裤
2020/5/14 0:00,2475482,1144567082,女装,下装,牛仔裤
2020/5/16 0:00,3333558,1145474022,女装,下装,牛仔裤
2020/5/16 0:00,2426618,1145368199,女装,裙装,半身裙
2020/5/15 0:00,931800,1142787499,女装,裙装,半身裙
2020/5/15 0:00,3512500,1142857252,女装,裙装,半身裙
2020/5/15 0:00,3442747,1146031036,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,169114,1145925689,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,274461,1144753597,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,1446553,1144416435,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,1783715,1145565311,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,634839,1144354747,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,1845403,1146011600,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,188550,1143460539,女鞋,凉鞋,低平跟凉鞋
2020/5/16 0:00,2739611,1143515582,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,2684568,1144175924,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,2024226,1145565311,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,634839,1142987713,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,3212437,1145148744,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,1051406,1145489502,女鞋,凉鞋,低平跟凉鞋
2020/5/16 0:00,710648,1143245666,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,2954484,1144348939,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,1851211,1145148744,女鞋,凉鞋,低平跟凉鞋
2020/5/15 0:00,1051406,1142614462,女鞋,凉鞋,低平跟凉鞋
2020/5/16 0:00,3585688,1144528712,女鞋,凉鞋,低平跟凉鞋
2020/5/14 0:00,1671438,1146112838,女装,裙装,连衣裙
2020/5/14 0:00,787289,1145226356,女装,裙装,连衣裙
2020/5/14 0:00,1673771,1146275914,女装,裙装,连衣裙
2020/5/14 0:00,624213,1145621884,女装,裙装,连衣裙
2020/5/14 0:00,1278243,1145749950,女装,裙装,连衣裙
2020/5/14 0:00,1150177,1146602952,女装,裙装,连衣裙
2020/5/14 0:00,297175,1144164111,女装,裙装,连衣裙
2020/5/14 0:00,2736016,1146708038,女装,裙装,连衣裙
2020/5/14 0:00,192089,1144534421,女装,裙装,连衣裙
2020/5/14 0:00,2365706,1145699080,女装,裙装,连衣裙
2020/5/14 0:00,1201047,1145505071,女装,裙装,连衣裙
2020/5/14 0:00,1395056,1145078993,女装,裙装,连衣裙
2020/5/14 0:00,1821134,1143444634,女装,裙装,连衣裙
2020/5/14 0:00,3455493,1145889211,女装,裙装,连衣裙
2020/5/14 0:00,1010916,1146849109,女装,裙装,连衣裙
2020/5/16 0:00,1451909,1146837594,女装,裙装,连衣裙
2020/5/14 0:00,1463424,1137826409,女装,裙装,半身裙
2020/5/14 0:00,3373377,1145505758,女装,套装,套装
2020/5/14 0:00,2794136,1145753397,女装,套装,套装
2020/5/14 0:00,2546497,1145328861,女装,套装,套装
2020/5/14 0:00,2971033,1147378995,女装,套装,套装
2020/5/15 0:00,920899,1144699339,女装,套装,套装
2020/5/14 0:00,3600555,1147244387,女装,套装,套装
2020/5/15 0:00,1055507,1145673272,女装,套装,套装
2020/5/15 0:00,2626622,1146863650,女装,套装,套装
2020/5/15 0:00,1436244,1146797914,女装,套装,套装
2020/5/15 0:00,1501980,1147571577,女装,套装,套装
2020/5/15 0:00,728317,1145127976,女装,套装,套装
2020/5/16 0:00,3171918,1147232164,女装,套装,套装
2020/5/16 0:00,1067730,1145542806,女装,套装,套装
2020/5/14 0:00,2757088,1146419869,女装,套装,套装
2020/5/14 0:00,1880025,1146733375,女装,上装,短袖T恤
2020/5/15 0:00,1367294,1145207502,女装,上装,短袖T恤
2020/5/14 0:00,2893167,1147050366,女装,裙装,半身裙
2020/5/14 0:00,450624,1144230579,女装,裙装,连衣裙
2020/5/14 0:00,3570511,1146516045,女装,裙装,连衣裙
2020/5/15 0:00,1285045,1145210427,女装,裙装,连衣裙
2020/5/14 0:00,2590663,1146019063,女装,下装,牛仔短裤
2020/5/16 0:00,2182059,1144849128,女装,下装,牛仔短裤
2020/5/14 0:00,3351994,1144591895,女装,下装,牛仔短裤
2020/5/14 0:00,3609227,1146903301,女装,下装,牛仔短裤
2020/5/16 0:00,1297821,1145282739,女装,下装,牛仔短裤
2020/5/14 0:00,2918383,1147365149,女装,下装,牛仔短裤
2020/5/15 0:00,835973,1148032273,女装,下装,牛仔短裤
2020/5/16 0:00,168849,1146665089,女装,下装,牛仔短裤
2020/5/14 0:00,1536033,1144627285,女装,下装,牛仔短裤
2020/5/14 0:00,3573837,1145894504,女装,下装,牛仔短裤
2020/5/14 0:00,2306618,1145873417,女装,下装,牛仔短裤
